"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"14468","NMC PORTSMOUTH","1 wk ahead","Bin","percent","5.7","5.8",0.001112591
"14469","NMC PORTSMOUTH","1 wk ahead","Bin","percent","5.8","5.9",0.000851337
"14470","NMC PORTSMOUTH","1 wk ahead","Bin","percent","5.9","6",0.00064515
"14471","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6","6.1",0.000484187
"14472","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.1","6.2",0.000359881
"14473","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.2","6.3",0.00026491
"14474","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.3","6.4",0.000193122
"14475","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.4","6.5",0.00013943
"14476","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.5","6.6",9.97e-05
"14477","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.6","6.7",7.06e-05
"14478","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.7","6.8",4.95e-05
"14479","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.8","6.9",3.44e-05
"14480","NMC PORTSMOUTH","1 wk ahead","Bin","percent","6.9","7",2.37e-05
"14481","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7","7.1",1.61e-05
"14482","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.1","7.2",1.09e-05
"14483","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.2","7.3",7.26e-06
"14484","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.3","7.4",4.81e-06
"14485","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.4","7.5",3.15e-06
"14486","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.5","7.6",2.04e-06
"14487","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.6","7.7",1.31e-06
"14488","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.7","7.8",8.36e-07
"14489","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.8","7.9",5.27e-07
"14490","NMC PORTSMOUTH","1 wk ahead","Bin","percent","7.9","8",3.29e-07
"14491","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8","8.1",2.04e-07
"14492","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.1","8.2",1.25e-07
"14493","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.2","8.3",7.56e-08
"14494","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.3","8.4",4.54e-08
"14495","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.4","8.5",2.7e-08
"14496","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.5","8.6",1.59e-08
"14497","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.6","8.7",9.28e-09
"14498","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.7","8.8",5.36e-09
"14499","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.8","8.9",3.07e-09
"14500","NMC PORTSMOUTH","1 wk ahead","Bin","percent","8.9","9",1.74e-09
"14501","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9","9.1",9.76e-10
"14502","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.1","9.2",5.43e-10
"14503","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.2","9.3",2.99e-10
"14504","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.3","9.4",1.63e-10
"14505","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.4","9.5",8.79e-11
"14506","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.5","9.6",4.7e-11
"14507","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.6","9.7",2.49e-11
"14508","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.7","9.8",1.31e-11
"14509","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.8","9.9",6.78e-12
"14510","NMC PORTSMOUTH","1 wk ahead","Bin","percent","9.9","10",3.49e-12
"14511","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10","10.1",1.78e-12
"14512","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.1","10.2",8.96e-13
"14513","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.2","10.3",4.48e-13
"14514","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.3","10.4",2.22e-13
"14515","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.4","10.5",1.09e-13
"14516","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.5","10.6",5.27e-14
"14517","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.6","10.7",2.53e-14
"14518","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.7","10.8",1.21e-14
"14519","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.8","10.9",5.67e-15
"14520","NMC PORTSMOUTH","1 wk ahead","Bin","percent","10.9","11",2.67e-15
"14521","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11","11.1",1.22e-15
"14522","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.1","11.2",5.56e-16
"14523","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.2","11.3",2.22e-16
"14524","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.3","11.4",1.11e-16
"14525","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.4","11.5",1.11e-16
"14526","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.5","11.6",0
"14527","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.6","11.7",0
"14528","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.7","11.8",0
"14529","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.8","11.9",0
"14530","NMC PORTSMOUTH","1 wk ahead","Bin","percent","11.9","12",0
"14531","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12","12.1",0
"14532","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.1","12.2",0
"14533","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.2","12.3",0
"14534","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.3","12.4",0
"14535","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.4","12.5",0
"14536","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.5","12.6",0
"14537","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.6","12.7",0
"14538","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.7","12.8",0
"14539","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.8","12.9",0
"14540","NMC PORTSMOUTH","1 wk ahead","Bin","percent","12.9","13",0
"14541","NMC PORTSMOUTH","1 wk ahead","Bin","percent","13","100",0
"14542","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0","0.1",0.00106634
"14543","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.1","0.2",0.001306264
"14544","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.2","0.3",0.001590184
"14545","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.3","0.4",0.001923737
"14546","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.4","0.5",0.002312731
"14547","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.5","0.6",0.002763034
"14548","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.6","0.7",0.003280414
"14549","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.7","0.8",0.00387037
"14550","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.8","0.9",0.00453793
"14551","NMC PORTSMOUTH","2 wk ahead","Bin","percent","0.9","1",0.005287429
"14552","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1","1.1",0.006122274
"14553","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.1","1.2",0.007044698
"14554","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.2","1.3",0.008055517
"14555","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.3","1.4",0.009153894
"14556","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.4","1.5",0.010337126
"14557","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.5","1.6",0.011600459
"14558","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.6","1.7",0.012936952
"14559","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.7","1.8",0.014337394
"14560","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.8","1.9",0.015790282
"14561","NMC PORTSMOUTH","2 wk ahead","Bin","percent","1.9","2",0.01728188
"14562","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2","2.1",0.018796351
"14563","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.1","2.2",0.020315968
"14564","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.2","2.3",0.021821416
"14565","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.3","2.4",0.023292161
"14566","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.4","2.5",0.02470689
"14567","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.5","2.6",0.026044007
"14568","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.6","2.7",0.027282174
"14569","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.7","2.8",0.028400866
"14570","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.8","2.9",0.029380936
"14571","NMC PORTSMOUTH","2 wk ahead","Bin","percent","2.9","3",0.030205157
"14572","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3","3.1",0.030858727
"14573","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.1","3.2",0.031329709
"14574","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.2","3.3",0.031609393
"14575","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.3","3.4",0.031692564
"14576","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.4","3.5",0.031577667
"14577","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.5","3.6",0.031266851
"14578","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.6","3.7",0.030765904
"14579","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.7","3.8",0.030084075
"14580","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.8","3.9",0.029233787
"14581","NMC PORTSMOUTH","2 wk ahead","Bin","percent","3.9","4",0.028230263
"14582","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4","4.1",0.027091074
"14583","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.1","4.2",0.025835623
"14584","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.2","4.3",0.024484605
"14585","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.3","4.4",0.023059437
"14586","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.4","4.5",0.021581704
"14587","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.5","4.6",0.020072627
"14588","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.6","4.7",0.018552572
"14589","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.7","4.8",0.017040623
"14590","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.8","4.9",0.015554221
"14591","NMC PORTSMOUTH","2 wk ahead","Bin","percent","4.9","5",0.014108878
"14592","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5","5.1",0.01271798
"14593","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.1","5.2",0.011392662
"14594","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.2","5.3",0.01014177
"14595","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.3","5.4",0.008971886
"14596","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.4","5.5",0.007887423
"14597","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.5","5.6",0.006890773
"14598","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.6","5.7",0.005982494
"14599","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.7","5.8",0.005161524
"14600","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.8","5.9",0.004425426
"14601","NMC PORTSMOUTH","2 wk ahead","Bin","percent","5.9","6",0.003770628
"14602","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6","6.1",0.003192668
"14603","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.1","6.2",0.002686428
"14604","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.2","6.3",0.002246353
"14605","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.3","6.4",0.001866648
"14606","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.4","6.5",0.001541445
"14607","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.5","6.6",0.001264956
"14608","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.6","6.7",0.001031582
"14609","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.7","6.8",0.000836015
"14610","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.8","6.9",0.000673295
"14611","NMC PORTSMOUTH","2 wk ahead","Bin","percent","6.9","7",0.000538863
"14612","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7","7.1",0.000428581
"14613","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.1","7.2",0.000338742
"14614","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.2","7.3",0.000266064
"14615","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.3","7.4",0.000207675
"14616","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.4","7.5",0.000161089
"14617","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.5","7.6",0.000124173
"14618","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.6","7.7",9.51e-05
"14619","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.7","7.8",7.24e-05
"14620","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.8","7.9",5.48e-05
"14621","NMC PORTSMOUTH","2 wk ahead","Bin","percent","7.9","8",4.12e-05
"14622","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8","8.1",3.08e-05
"14623","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.1","8.2",2.28e-05
"14624","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.2","8.3",1.69e-05
"14625","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.3","8.4",1.24e-05
"14626","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.4","8.5",9e-06
"14627","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.5","8.6",6.52e-06
"14628","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.6","8.7",4.69e-06
"14629","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.7","8.8",3.35e-06
"14630","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.8","8.9",2.38e-06
"14631","NMC PORTSMOUTH","2 wk ahead","Bin","percent","8.9","9",1.68e-06
"14632","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9","9.1",1.18e-06
"14633","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.1","9.2",8.24e-07
"14634","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.2","9.3",5.71e-07
"14635","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.3","9.4",3.93e-07
"14636","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.4","9.5",2.69e-07
"14637","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.5","9.6",1.83e-07
"14638","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.6","9.7",1.24e-07
"14639","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.7","9.8",8.31e-08
"14640","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.8","9.9",5.54e-08
"14641","NMC PORTSMOUTH","2 wk ahead","Bin","percent","9.9","10",3.68e-08
"14642","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10","10.1",2.42e-08
"14643","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.1","10.2",1.59e-08
"14644","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.2","10.3",1.03e-08
"14645","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.3","10.4",6.69e-09
"14646","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.4","10.5",4.3e-09
"14647","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.5","10.6",2.75e-09
"14648","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.6","10.7",1.74e-09
"14649","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.7","10.8",1.1e-09
"14650","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.8","10.9",6.9e-10
"14651","NMC PORTSMOUTH","2 wk ahead","Bin","percent","10.9","11",4.3e-10
"14652","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11","11.1",2.66e-10
"14653","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.1","11.2",1.64e-10
"14654","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.2","11.3",1e-10
"14655","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.3","11.4",6.08e-11
"14656","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.4","11.5",3.67e-11
"14657","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.5","11.6",2.2e-11
"14658","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.6","11.7",1.31e-11
"14659","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.7","11.8",7.79e-12
"14660","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.8","11.9",4.59e-12
"14661","NMC PORTSMOUTH","2 wk ahead","Bin","percent","11.9","12",2.68e-12
"14662","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12","12.1",1.56e-12
"14663","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.1","12.2",9.03e-13
"14664","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.2","12.3",5.18e-13
"14665","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.3","12.4",2.96e-13
"14666","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.4","12.5",1.68e-13
"14667","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.5","12.6",9.46e-14
"14668","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.6","12.7",5.3e-14
"14669","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.7","12.8",2.95e-14
"14670","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.8","12.9",1.63e-14
"14671","NMC PORTSMOUTH","2 wk ahead","Bin","percent","12.9","13",9.03e-15
"14672","NMC PORTSMOUTH","2 wk ahead","Bin","percent","13","100",1.06e-14
"14673","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0","0.1",0.000461157
"14674","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.1","0.2",0.00056977
"14675","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.2","0.3",0.000700093
"14676","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.3","0.4",0.000855497
"14677","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.4","0.5",0.001039652
"14678","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.5","0.6",0.001256502
"14679","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.6","0.7",0.001510237
"14680","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.7","0.8",0.001805232
"14681","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.8","0.9",0.002145989
"14682","NMC PORTSMOUTH","3 wk ahead","Bin","percent","0.9","1",0.002537045
"14683","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1","1.1",0.002982875
"14684","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.1","1.2",0.003487775
"14685","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.2","1.3",0.004055721
"14686","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.3","1.4",0.004690228
"14687","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.4","1.5",0.00539419
"14688","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.5","1.6",0.00616971
"14689","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.6","1.7",0.00701794
"14690","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.7","1.8",0.007938909
"14691","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.8","1.9",0.008931375
"14692","NMC PORTSMOUTH","3 wk ahead","Bin","percent","1.9","2",0.009992683
"14693","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2","2.1",0.011118654
"14694","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.1","2.2",0.012303499
"14695","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.2","2.3",0.013539773
"14696","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.3","2.4",0.01481837
"14697","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.4","2.5",0.016128568
"14698","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.5","2.6",0.01745812
"14699","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.6","2.7",0.018793405
"14700","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.7","2.8",0.02011962
"14701","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.8","2.9",0.021421032
"14702","NMC PORTSMOUTH","3 wk ahead","Bin","percent","2.9","3",0.022681267
"14703","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3","3.1",0.023883642
"14704","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.1","3.2",0.025011521
"14705","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.2","3.3",0.026048695
"14706","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.3","3.4",0.026979764
"14707","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.4","3.5",0.027790518
"14708","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.5","3.6",0.028468294
"14709","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.6","3.7",0.029002308
"14710","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.7","3.8",0.029383938
"14711","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.8","3.9",0.029606955
"14712","NMC PORTSMOUTH","3 wk ahead","Bin","percent","3.9","4",0.029667694
"14713","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4","4.1",0.029565155
"14714","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.1","4.2",0.029301028
"14715","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.2","4.3",0.028879645
"14716","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.3","4.4",0.028307868
"14717","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.4","4.5",0.027594897
"14718","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.5","4.6",0.026752028
"14719","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.6","4.7",0.025792353
"14720","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.7","4.8",0.024730422
"14721","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.8","4.9",0.023581878
"14722","NMC PORTSMOUTH","3 wk ahead","Bin","percent","4.9","5",0.022363078
"14723","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5","5.1",0.021090704
"14724","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.1","5.2",0.019781394
"14725","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.2","5.3",0.018451387
"14726","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.3","5.4",0.017116204
"14727","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.4","5.5",0.015790366
"14728","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.5","5.6",0.01448716
"14729","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.6","5.7",0.013218453
"14730","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.7","5.8",0.01199456
"14731","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.8","5.9",0.010824163
"14732","NMC PORTSMOUTH","3 wk ahead","Bin","percent","5.9","6",0.009714281
"14733","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6","6.1",0.008670283
"14734","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.1","6.2",0.00769595
"14735","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.2","6.3",0.006793561
"14736","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.3","6.4",0.005964019
"14737","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.4","6.5",0.005206992
"14738","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.5","6.6",0.004521068
"14739","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.6","6.7",0.003903926
"14740","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.7","6.8",0.003352497
"14741","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.8","6.9",0.002863133
"14742","NMC PORTSMOUTH","3 wk ahead","Bin","percent","6.9","7",0.002431761
"14743","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7","7.1",0.00205403
"14744","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.1","7.2",0.001725436
"14745","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.2","7.3",0.001441442
"14746","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.3","7.4",0.001197572
"14747","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.4","7.5",0.000989493
"14748","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.5","7.6",0.000813074
"14749","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.6","7.7",0.000664437
"14750","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.7","7.8",0.000539987
"14751","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.8","7.9",0.000436435
"14752","NMC PORTSMOUTH","3 wk ahead","Bin","percent","7.9","8",0.000350802
"14753","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8","8.1",0.000280421
"14754","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.1","8.2",0.000222929
"14755","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.2","8.3",0.000176249
"14756","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.3","8.4",0.000138578
"14757","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.4","8.5",0.00010836
"14758","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.5","8.6",8.43e-05
"14759","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.6","8.7",6.52e-05
"14760","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.7","8.8",5.01e-05
"14761","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.8","8.9",3.83e-05
"14762","NMC PORTSMOUTH","3 wk ahead","Bin","percent","8.9","9",2.92e-05
"14763","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9","9.1",2.21e-05
"14764","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.1","9.2",1.66e-05
"14765","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.2","9.3",1.24e-05
"14766","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.3","9.4",9.24e-06
"14767","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.4","9.5",6.84e-06
"14768","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.5","9.6",5.03e-06
"14769","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.6","9.7",3.68e-06
"14770","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.7","9.8",2.68e-06
"14771","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.8","9.9",1.94e-06
"14772","NMC PORTSMOUTH","3 wk ahead","Bin","percent","9.9","10",1.4e-06
